customer_id,age,gender,tenure_months,policy_type,annual_premium,late_payments,auto_debit,num_claims,total_claim_amount,interactions,avg_response_days,satisfaction,payment_consistency,claim_to_premium,engagement_score,renewal_prob_synthetic,renewed,last_interaction_date
108162,59,F,92,Term,32169,0,0,0,0,5,7.9,3.7,1.0,0.0,4.22,0.831,0,2024-11-09
108163,44,F,92,Health,48981,0,1,1,13486,2,4.7,3.8,1.0,0.275,3.08,0.67,1,2024-05-09
108164,28,M,8,Health,38091,0,1,0,0,1,0.1,3.2,1.0,0.0,2.32,0.846,1,2025-02-20
108165,55,M,27,Health,18831,1,1,0,0,1,1.3,4.8,0.964,0.0,3.28,0.68,1,2024-10-26
108166,51,F,80,Term,6686,0,1,1,6435,4,1.2,2.7,1.0,0.962,3.22,0.751,1,2024-10-10
108167,60,M,63,Term,31145,1,1,0,0,1,3.9,5.0,0.984,0.0,3.4,0.673,1,2025-05-16
108168,36,F,82,Motor,14562,0,1,0,0,2,0.0,4.4,1.0,0.0,3.44,0.878,1,2024-12-05
108169,23,F,25,Motor,14458,0,1,1,7645,3,3.0,4.5,1.0,0.529,3.9,0.657,0,2024-09-13
108170,63,M,58,Health,15107,0,1,0,0,2,1.6,3.9,1.0,0.0,3.14,0.822,1,2024-04-05
108171,69,F,48,Motor,15266,0,0,1,10704,4,0.0,2.5,1.0,0.701,3.1,0.692,0,2025-06-10
108172,55,F,1,Term,6313,1,1,2,20962,0,2.9,3.2,0.5,3.32,1.92,0.172,0,2024-11-01
108173,66,M,8,Health,11669,0,1,0,0,1,0.1,3.5,1.0,0.0,2.5,0.832,0,2025-09-08
108174,59,M,21,Motor,41640,1,1,0,0,2,1.2,3.6,0.955,0.0,2.96,0.449,1,2025-03-11
108175,45,F,98,Motor,14919,0,1,0,0,0,4.6,3.2,1.0,0.0,1.92,0.871,1,2025-09-06
108176,18,F,88,Health,11159,0,0,1,6239,2,2.6,5.0,1.0,0.559,3.8,0.72,1,2025-02-15
108177,52,F,101,Motor,7899,0,1,0,0,0,5.3,3.0,1.0,0.0,1.8,0.885,1,2024-01-22
108178,57,F,90,Health,7636,1,0,0,0,0,4.7,3.5,0.989,0.0,2.1,0.548,1,2024-07-18
108179,25,M,111,Motor,24028,2,1,0,0,3,5.3,3.0,0.982,0.0,3.0,0.783,1,2024-04-18
108180,76,M,78,Health,18456,1,1,0,0,3,5.5,3.6,0.987,0.0,3.36,0.56,1,2024-10-10
108181,69,M,29,Motor,17178,1,1,1,43588,1,2.3,2.2,0.967,2.537,1.72,0.3,0,2024-11-24
108182,71,M,30,Term,23472,0,1,0,0,4,2.5,3.4,1.0,0.0,3.64,0.746,1,2025-01-12
108183,64,F,3,Health,28376,0,1,0,0,0,0.9,4.6,1.0,0.0,2.76,0.939,1,2025-10-10
108184,73,F,7,Health,15594,0,1,0,0,4,3.7,3.9,1.0,0.0,3.94,0.705,0,2025-05-18
108185,24,F,100,Health,25838,0,0,0,0,3,3.2,2.6,1.0,0.0,2.76,0.838,1,2025-07-15
108186,28,F,11,Motor,9670,0,0,0,0,2,0.8,4.0,1.0,0.0,3.2,0.759,1,2024-11-07
108187,56,M,32,Home,31117,0,1,0,0,0,3.2,4.2,1.0,0.0,2.52,0.854,1,2024-07-04
108188,78,M,59,Motor,13329,0,0,0,0,1,4.9,4.0,1.0,0.0,2.8,0.919,1,2024-04-28
108189,21,M,12,Term,45027,0,1,0,0,3,2.3,4.1,1.0,0.0,3.66,0.82,1,2025-01-19
108190,42,F,79,Motor,14623,0,1,0,0,0,3.2,5.0,1.0,0.0,3.0,0.86,1,2024-06-03
108191,29,M,38,Term,6826,0,1,2,116472,2,3.7,4.7,1.0,17.063,3.62,0.54,1,2025-02-16
108192,43,F,24,Health,18631,0,1,1,1892,1,4.1,3.2,1.0,0.102,2.32,0.682,1,2025-10-05
108193,55,F,65,Motor,14004,0,0,0,0,4,4.1,3.3,1.0,0.0,3.58,0.833,1,2024-08-01
108194,63,M,18,Term,5672,0,0,0,0,3,2.2,3.1,1.0,0.0,3.06,0.804,1,2024-12-25
108195,29,M,46,Motor,46423,0,1,1,13430,0,0.0,3.9,1.0,0.289,2.34,0.761,1,2024-01-11
108196,60,F,56,Motor,13512,0,1,0,0,1,1.7,4.3,1.0,0.0,2.98,0.894,1,2025-08-28
108197,68,M,63,Health,5633,2,0,1,10517,0,2.1,2.6,0.969,1.867,1.56,0.23,0,2025-03-10
108198,70,F,7,Whole,13807,0,0,0,0,0,5.7,4.0,1.0,0.0,2.4,0.725,0,2024-05-06
108199,54,F,106,Health,9829,0,1,0,0,8,0.7,3.2,1.0,0.0,5.12,0.98,1,2024-02-25
108200,63,M,105,Home,10920,1,1,0,0,0,6.0,2.9,0.991,0.0,1.74,0.713,1,2024-04-23
108201,70,M,66,Term,19884,0,0,0,0,0,4.1,3.9,1.0,0.0,2.34,0.774,1,2024-02-05
108202,41,M,40,Health,8791,1,0,2,41338,1,4.6,5.0,0.976,4.702,3.4,0.264,1,2025-08-31
108203,33,F,54,Term,28208,1,0,0,0,2,1.6,3.8,0.982,0.0,3.08,0.439,1,2025-02-12
108204,74,M,31,Term,9609,0,1,0,0,2,0.9,4.6,1.0,0.0,3.56,0.917,1,2024-02-23
108205,30,F,97,Motor,7660,0,1,0,0,1,6.3,3.9,1.0,0.0,2.74,0.876,0,2025-03-05
108206,42,F,52,Whole,16381,0,1,0,0,3,1.1,3.7,1.0,0.0,3.42,0.829,1,2025-09-13
108207,78,F,94,Home,4662,1,0,0,0,3,1.1,4.2,0.989,0.0,3.72,0.621,0,2024-10-14
108208,71,M,31,Health,13811,0,0,0,0,2,0.3,3.3,1.0,0.0,2.78,0.866,1,2024-08-01
108209,71,F,34,Health,12556,0,0,0,0,2,0.2,2.6,1.0,0.0,2.36,0.72,1,2024-06-16
108210,74,F,7,Term,11568,1,1,0,0,0,3.3,2.7,0.875,0.0,1.62,0.83,1,2024-06-13
108211,69,F,89,Home,6403,0,1,0,0,2,5.7,3.7,1.0,0.0,3.02,0.801,1,2025-08-25
108212,71,F,16,Term,8779,2,1,0,0,3,3.3,4.1,0.882,0.0,3.66,0.635,1,2024-10-08
108213,21,F,22,Health,28384,1,1,0,0,1,4.1,4.0,0.957,0.0,2.8,0.57,1,2024-07-06
108214,28,F,100,Health,7669,1,0,1,2329,1,4.7,3.3,0.99,0.304,2.38,0.397,0,2024-01-27
108215,49,M,53,Health,31938,0,0,0,0,3,0.0,3.8,1.0,0.0,3.48,0.961,1,2024-03-11
108216,66,F,91,Health,24657,0,1,0,0,2,3.4,3.4,1.0,0.0,2.84,0.979,1,2025-01-26
108217,24,M,17,Motor,12723,1,1,0,0,2,3.9,2.8,0.944,0.0,2.48,0.45,1,2024-05-31
108218,63,F,4,Term,32515,0,1,0,0,2,0.4,2.3,1.0,0.0,2.18,0.821,1,2024-05-01
108219,75,F,61,Health,20486,1,1,0,0,7,4.4,3.5,0.984,0.0,4.9,0.568,1,2024-09-02
108220,28,M,99,Motor,13071,1,0,0,0,1,2.0,4.4,0.99,0.0,3.04,0.546,1,2024-09-26
108221,45,F,105,Health,8249,1,1,2,21596,5,2.7,3.7,0.991,2.618,4.22,0.337,0,2024-08-08
108222,71,F,86,Term,14427,1,0,0,0,4,6.8,2.6,0.989,0.0,3.16,0.479,1,2024-10-31
108223,58,M,111,Whole,39439,0,1,0,0,2,5.0,4.7,1.0,0.0,3.62,0.954,0,2025-05-12
108224,40,M,52,Term,14261,0,1,0,0,2,4.2,3.2,1.0,0.0,2.72,0.915,1,2024-11-07
108225,62,M,35,Term,45970,1,1,1,9455,5,3.9,1.9,0.972,0.206,3.14,0.387,1,2025-07-23
108226,40,F,44,Health,10815,0,0,1,17508,0,1.2,3.7,1.0,1.619,2.22,0.551,1,2025-04-05
108227,67,F,15,Health,26824,0,0,0,0,2,1.9,4.6,1.0,0.0,3.56,0.841,1,2024-03-15
108228,45,F,61,Term,39046,0,0,0,0,3,3.2,3.9,1.0,0.0,3.54,0.765,1,2025-03-24
108229,60,F,116,Health,12025,1,1,0,0,0,1.0,2.9,0.991,0.0,1.74,0.456,0,2025-11-19
108230,64,F,104,Home,8315,0,1,0,0,3,1.4,3.0,1.0,0.0,3.0,0.98,0,2024-11-03
108231,74,M,44,Home,2691,1,1,0,0,1,1.7,4.7,0.978,0.0,3.22,0.683,1,2025-03-13
108232,43,M,21,Motor,13118,0,1,1,35823,1,7.2,3.3,1.0,2.731,2.38,0.628,1,2024-12-09
108233,42,F,77,Whole,23233,2,1,1,292,1,5.4,2.7,0.974,0.013,2.02,0.488,0,2024-07-29
108234,71,F,47,Term,8111,1,0,1,14551,1,3.2,2.8,0.979,1.794,2.08,0.387,0,2024-06-25
108235,46,F,75,Motor,10263,0,0,0,0,2,0.7,3.5,1.0,0.0,2.9,0.868,1,2025-11-21
108236,36,F,49,Term,18483,0,1,0,0,2,3.2,4.8,1.0,0.0,3.68,0.968,1,2025-11-23
108237,50,F,53,Term,25802,0,0,0,0,3,2.8,4.3,1.0,0.0,3.78,0.727,1,2024-02-16
108238,53,M,120,Health,18263,0,0,1,40100,2,6.5,3.9,1.0,2.196,3.14,0.562,1,2025-03-01
108239,31,F,27,Term,7770,0,0,0,0,3,6.1,5.0,1.0,0.0,4.2,0.878,1,2025-03-06
108240,31,M,31,Motor,10270,0,0,0,0,3,1.2,4.2,1.0,0.0,3.72,0.831,1,2024-05-14
108241,52,M,44,Motor,8236,1,1,0,0,2,4.4,5.0,0.978,0.0,3.8,0.658,0,2025-07-04
108242,47,F,32,Motor,17278,1,0,0,0,0,1.8,3.4,0.97,0.0,2.04,0.577,0,2025-07-08
108243,45,F,116,Motor,9512,0,1,1,2743,2,1.1,3.8,1.0,0.288,3.08,0.859,1,2025-05-03
108244,34,M,30,Term,8515,0,1,0,0,3,5.5,3.2,1.0,0.0,3.12,0.799,1,2024-02-28
108245,20,F,18,Motor,8242,0,1,1,946,1,3.6,3.9,1.0,0.115,2.74,0.732,1,2024-07-21
108246,33,F,63,Health,43109,1,0,0,0,2,8.5,3.6,0.984,0.0,2.96,0.504,1,2024-12-20
108247,63,F,16,Motor,17974,1,1,1,4502,5,2.5,5.0,0.941,0.25,5.0,0.361,0,2025-04-27
108248,47,F,35,Term,33847,0,1,0,0,2,1.1,3.6,1.0,0.0,2.96,0.748,0,2025-05-06
108249,69,M,62,Motor,32019,0,1,0,0,2,1.5,4.7,1.0,0.0,3.62,0.954,1,2025-08-30
108250,46,F,9,Home,32805,0,1,1,17615,2,3.1,3.8,1.0,0.537,3.08,0.542,1,2025-02-12
108251,62,F,62,Term,28782,0,0,2,166844,1,0.7,4.3,1.0,5.797,2.98,0.557,0,2024-02-13
108252,32,F,39,Term,46482,0,0,1,13075,0,2.2,4.0,1.0,0.281,2.4,0.824,1,2024-07-12
108253,63,F,51,Term,17592,1,1,1,14284,4,0.7,4.1,0.981,0.812,4.06,0.27,1,2025-01-13
108254,73,M,101,Health,17887,1,0,0,0,1,1.6,3.8,0.99,0.0,2.68,0.599,0,2025-10-26
108255,42,M,115,Whole,18352,0,0,0,0,1,1.6,2.4,1.0,0.0,1.84,0.885,1,2025-04-13
108256,68,F,10,Motor,4821,0,1,0,0,0,4.0,4.5,1.0,0.0,2.7,0.849,1,2025-01-10
108257,55,M,52,Health,10190,0,1,1,56920,0,2.4,2.3,1.0,5.586,1.38,0.783,1,2024-02-20
108258,59,F,12,Health,29581,1,0,0,0,0,2.5,4.9,0.923,0.0,2.94,0.52,0,2024-12-28
108259,76,M,72,Motor,13259,1,0,0,0,2,1.9,4.2,0.986,0.0,3.32,0.644,1,2025-08-28
108260,64,M,62,Health,29228,1,0,0,0,1,0.0,4.0,0.984,0.0,2.8,0.485,0,2024-11-03
108261,70,M,3,Health,14270,0,0,1,1723,1,1.5,3.8,1.0,0.121,2.68,0.672,1,2025-04-12
108262,71,F,83,Motor,39143,2,1,1,15195,0,6.0,4.8,0.976,0.388,2.88,0.394,1,2025-01-20
108263,69,M,11,Motor,34650,0,1,0,0,2,0.2,4.9,1.0,0.0,3.74,0.925,1,2025-01-26
108264,75,F,8,Term,7960,0,1,0,0,3,2.3,2.6,1.0,0.0,2.76,0.862,1,2024-09-27
108265,55,M,90,Term,5110,0,1,0,0,1,1.1,1.9,1.0,0.0,1.54,0.938,1,2024-11-17
108266,40,F,109,Term,6086,1,1,0,0,2,3.8,4.3,0.991,0.0,3.38,0.6,1,2025-10-10
108267,42,M,23,Health,5001,1,1,0,0,1,1.7,3.8,0.958,0.0,2.68,0.511,1,2025-01-15
108268,59,M,119,Whole,20422,1,0,0,0,3,3.3,3.3,0.992,0.0,3.18,0.56,1,2025-03-01
108269,24,F,10,Motor,19313,2,0,0,0,2,5.2,3.9,0.818,0.0,3.14,0.58,1,2025-08-29
108270,39,F,18,Motor,19498,0,0,0,0,1,2.8,3.0,1.0,0.0,2.2,0.733,1,2024-09-06
108271,34,M,76,Term,17421,0,0,1,24252,1,1.6,4.2,1.0,1.392,2.92,0.636,1,2024-05-31
108272,35,F,39,Health,22017,0,0,1,1293,2,5.7,3.1,1.0,0.059,2.66,0.654,0,2025-06-10
108273,66,M,26,Health,7659,1,1,0,0,0,2.3,3.7,0.963,0.0,2.22,0.438,0,2024-09-12
108274,58,M,11,Health,42455,1,0,0,0,0,4.2,4.2,0.917,0.0,2.52,0.516,1,2024-06-20
108275,27,M,10,Health,22976,0,1,0,0,2,2.0,3.3,1.0,0.0,2.78,0.791,1,2025-05-14
108276,27,M,3,Motor,6979,0,1,0,0,2,4.3,3.4,1.0,0.0,2.84,0.903,1,2024-08-09
108277,74,M,62,Term,9350,1,1,0,0,0,4.4,3.7,0.984,0.0,2.22,0.776,1,2025-05-18
108278,24,M,71,Term,20497,0,0,0,0,1,6.3,4.0,1.0,0.0,2.8,0.8,1,2024-11-14
108279,65,F,61,Health,36783,0,0,0,0,0,2.3,4.9,1.0,0.0,2.94,0.956,1,2024-02-09
108280,78,M,4,Health,9283,0,1,0,0,3,5.2,3.4,1.0,0.0,3.24,0.875,1,2025-02-12
108281,67,F,61,Term,7812,0,1,1,161,3,4.4,4.4,1.0,0.021,3.84,0.646,1,2024-08-09
108282,55,M,104,Term,27752,1,1,0,0,1,2.6,4.2,0.99,0.0,2.92,0.657,1,2024-06-09
108283,44,M,8,Health,28747,0,1,0,0,1,1.0,4.0,1.0,0.0,2.8,0.833,1,2024-04-02
108284,69,M,102,Whole,13490,0,0,0,0,5,0.0,4.5,1.0,0.0,4.7,0.948,1,2024-07-07
108285,50,F,13,Home,8140,0,1,0,0,3,2.6,5.0,1.0,0.0,4.2,0.706,1,2025-01-27
108286,18,F,12,Health,10814,1,0,0,0,5,1.9,3.9,0.923,0.0,4.34,0.577,1,2024-05-07
108287,61,F,35,Term,46648,1,1,0,0,5,3.2,4.3,0.972,0.0,4.58,0.739,1,2025-03-16
108288,70,M,102,Health,27240,0,1,0,0,0,1.6,3.3,1.0,0.0,1.98,0.948,1,2024-06-01
108289,77,F,54,Term,22464,1,1,0,0,1,4.3,3.5,0.982,0.0,2.5,0.618,0,2024-01-14
108290,51,F,51,Health,13650,1,1,1,17576,0,2.5,3.0,0.981,1.288,1.8,0.414,0,2024-07-01
108291,21,M,43,Health,30705,0,1,0,0,7,3.3,3.6,1.0,0.0,4.96,0.862,1,2025-03-08
108292,34,M,100,Health,9166,0,1,1,3036,3,0.0,4.0,1.0,0.331,3.6,0.714,1,2025-02-05
108293,21,M,111,Motor,12091,0,1,0,0,2,3.0,3.8,1.0,0.0,3.08,0.957,1,2024-12-30
108294,60,F,66,Term,11141,0,0,0,0,1,4.8,3.6,1.0,0.0,2.56,0.804,1,2025-07-09
108295,71,M,15,Home,10932,0,1,1,12797,4,2.5,3.6,1.0,1.171,3.76,0.526,1,2024-05-28
108296,43,F,49,Motor,5866,0,1,0,0,2,0.0,3.7,1.0,0.0,3.02,0.744,0,2025-11-19
108297,21,F,34,Whole,4123,1,1,0,0,0,2.2,3.7,0.971,0.0,2.22,0.641,0,2024-09-19
108298,18,F,39,Term,13742,0,1,0,0,5,4.9,5.0,1.0,0.0,5.0,0.895,1,2025-11-11
108299,24,M,26,Whole,36858,1,0,0,0,2,0.2,3.8,0.963,0.0,3.08,0.621,1,2025-08-29
108300,47,F,112,Whole,29816,0,0,0,0,2,0.0,3.0,1.0,0.0,2.6,0.795,1,2024-07-15
108301,67,M,69,Health,19457,1,1,0,0,1,2.9,5.0,0.986,0.0,3.4,0.548,0,2025-05-11
108302,26,M,48,Term,15086,0,1,0,0,3,0.2,3.8,1.0,0.0,3.48,0.939,1,2024-01-23
108303,78,F,89,Home,48468,1,1,0,0,1,0.0,3.7,0.989,0.0,2.62,0.665,1,2024-12-13
108304,52,M,51,Term,21204,0,1,0,0,0,2.8,3.1,1.0,0.0,1.86,0.824,1,2024-09-19
108305,25,M,98,Whole,10496,1,1,0,0,3,6.1,3.2,0.99,0.0,3.12,0.642,1,2025-09-25
108306,78,M,111,Term,15506,0,1,0,0,5,1.8,5.0,1.0,0.0,5.0,0.872,1,2024-11-16
108307,41,M,4,Whole,34579,0,1,2,144354,3,0.0,3.1,1.0,4.175,3.06,0.684,1,2025-01-05
108308,36,M,98,Motor,4070,0,0,0,0,6,0.0,3.2,1.0,0.0,4.32,0.883,1,2025-01-05
108309,53,M,27,Health,31575,0,1,1,13012,8,3.4,4.3,1.0,0.412,5.78,0.698,1,2024-06-25
108310,67,F,119,Term,15168,0,1,0,0,0,3.4,2.6,1.0,0.0,1.56,0.955,1,2024-07-17
108311,69,M,42,Motor,13435,1,1,1,10780,7,2.7,4.6,0.977,0.802,5.56,0.377,0,2025-06-25
108312,76,F,118,Motor,9160,0,1,0,0,2,4.9,4.3,1.0,0.0,3.38,0.98,1,2024-01-24
108313,60,M,56,Motor,19099,0,0,0,0,0,4.6,3.7,1.0,0.0,2.22,0.713,0,2025-02-21
108314,44,M,93,Motor,20111,1,1,0,0,1,0.7,4.1,0.989,0.0,2.86,0.628,0,2024-05-28
108315,49,M,69,Health,15927,0,1,2,15602,5,5.2,5.0,1.0,0.98,5.0,0.812,1,2025-07-21
108316,31,M,18,Health,9697,0,1,1,4574,0,3.2,4.4,1.0,0.472,2.64,0.644,1,2025-11-06
108317,74,F,61,Health,22567,0,1,1,19190,4,2.2,4.5,1.0,0.85,4.3,0.651,0,2025-02-08
108318,35,F,4,Term,37749,1,0,0,0,5,0.6,4.2,0.8,0.0,4.52,0.556,0,2024-08-18
108319,45,M,1,Health,36468,0,0,0,0,3,1.2,3.6,1.0,0.0,3.36,0.884,1,2025-07-06
108320,77,F,50,Motor,10404,0,1,1,11831,3,0.8,3.7,1.0,1.137,3.42,0.604,1,2024-05-02
108321,46,M,84,Health,9916,1,1,0,0,3,5.7,4.0,0.988,0.0,3.6,0.616,0,2024-01-22
108322,33,F,70,Home,16820,1,0,0,0,3,2.1,4.3,0.986,0.0,3.78,0.649,1,2025-03-25
108323,52,F,20,Health,6549,0,1,0,0,1,3.1,3.5,1.0,0.0,2.5,0.818,1,2024-08-28
108324,64,F,20,Motor,20974,0,1,0,0,2,0.0,4.2,1.0,0.0,3.32,0.768,1,2024-09-21
108325,76,M,46,Health,10292,0,1,0,0,2,0.6,3.6,1.0,0.0,2.96,0.863,1,2024-10-17
108326,76,M,27,Motor,9223,0,1,2,42296,1,1.5,4.0,1.0,4.586,2.8,0.557,1,2024-12-05
108327,48,M,26,Health,30242,1,1,1,47410,1,6.9,3.9,0.963,1.568,2.74,0.387,1,2024-12-10
108328,21,M,32,Term,7032,0,1,1,10114,3,2.4,4.1,1.0,1.438,3.66,0.617,0,2025-02-24
108329,54,M,10,Term,23130,0,1,0,0,3,2.3,4.1,1.0,0.0,3.66,0.841,1,2025-11-17
108330,34,F,82,Home,4026,1,1,0,0,2,0.2,3.8,0.988,0.0,3.08,0.592,1,2024-05-10
108331,56,M,105,Term,40956,0,1,0,0,1,1.7,3.1,1.0,0.0,2.26,0.962,1,2024-12-30
108332,65,F,12,Health,15665,0,1,0,0,5,1.7,4.9,1.0,0.0,4.94,0.89,1,2024-08-26
108333,63,F,74,Health,5469,0,0,1,11075,7,5.2,3.4,1.0,2.025,4.84,0.627,1,2025-06-15
108334,43,F,88,Health,15201,1,0,0,0,3,0.0,4.7,0.989,0.0,4.02,0.557,1,2025-10-15
108335,65,M,24,Motor,44811,0,1,0,0,1,0.0,2.9,1.0,0.0,2.14,0.807,1,2024-12-15
108336,56,M,117,Motor,6521,0,1,0,0,4,3.4,2.9,1.0,0.0,3.34,0.889,1,2024-04-11
108337,58,F,51,Home,23298,0,1,0,0,3,4.5,4.7,1.0,0.0,4.02,0.858,1,2025-03-27
108338,21,F,38,Health,18225,0,1,0,0,2,1.0,5.0,1.0,0.0,3.8,0.925,1,2025-07-22
108339,47,F,46,Health,10166,0,1,2,20856,2,5.3,4.3,1.0,2.052,3.38,0.584,0,2024-02-07
108340,47,F,89,Motor,15847,2,1,0,0,3,2.7,2.7,0.978,0.0,2.82,0.632,1,2025-04-12
108341,39,M,8,Home,15827,1,0,0,0,3,0.7,4.7,0.889,0.0,4.02,0.544,1,2024-09-02
108342,28,M,55,Home,3697,0,1,2,47106,0,0.4,3.1,1.0,12.742,1.86,0.707,1,2024-04-10
108343,19,M,78,Motor,8388,1,1,0,0,0,3.5,2.9,0.987,0.0,1.74,0.703,1,2025-09-15
108344,61,F,107,Term,11260,1,1,0,0,3,4.0,3.9,0.991,0.0,3.54,0.701,1,2025-02-15
108345,29,F,31,Term,36126,1,1,0,0,3,0.0,3.4,0.969,0.0,3.24,0.694,1,2025-11-27
108346,47,F,88,Motor,54245,0,1,1,18123,1,1.7,4.5,1.0,0.334,3.1,0.743,0,2025-05-07
108347,53,F,16,Motor,5464,0,0,1,50244,1,0.0,4.2,1.0,9.195,2.92,0.581,1,2025-10-28
108348,35,F,20,Motor,25451,0,1,0,0,2,2.9,3.5,1.0,0.0,2.9,0.977,1,2024-02-11
108349,43,M,38,Whole,5113,1,1,1,29622,0,2.6,4.3,0.974,5.793,2.58,0.344,0,2024-09-12
108350,70,M,111,Health,47136,0,0,0,0,1,2.2,5.0,1.0,0.0,3.4,0.91,1,2025-02-15
108351,24,F,15,Whole,19708,1,1,0,0,2,7.5,3.6,0.938,0.0,2.96,0.549,0,2025-11-03
108352,78,M,78,Health,13317,0,1,0,0,1,5.9,4.1,1.0,0.0,2.86,0.809,1,2024-09-09
108353,18,M,117,Health,11195,0,1,0,0,0,3.7,4.3,1.0,0.0,2.58,0.98,1,2025-07-09
108354,75,M,76,Home,14972,2,1,0,0,2,1.0,4.3,0.974,0.0,3.38,0.644,0,2024-10-24
108355,43,M,34,Term,9145,0,1,0,0,4,1.2,5.0,1.0,0.0,4.6,0.98,1,2024-03-28
108356,40,M,72,Health,12224,1,1,1,8499,4,5.4,4.7,0.986,0.695,4.42,0.525,1,2024-05-09
108357,43,F,19,Health,6571,0,1,2,3742,2,0.3,3.0,1.0,0.569,2.6,0.64,1,2024-07-12
108358,62,F,110,Motor,21470,0,1,0,0,1,3.5,3.0,1.0,0.0,2.2,0.909,1,2025-11-23
108359,23,F,69,Health,11442,0,1,1,8086,5,6.9,3.7,1.0,0.707,4.22,0.871,1,2025-03-19
108360,23,M,120,Home,16536,0,0,0,0,5,0.0,4.3,1.0,0.0,4.58,0.89,1,2024-03-08
108361,61,F,91,Term,33159,1,1,1,51309,1,5.3,4.6,0.989,1.547,3.16,0.264,0,2025-06-22
108362,25,F,63,Term,23249,1,1,0,0,5,4.2,4.6,0.984,0.0,4.76,0.751,1,2025-11-21
108363,41,F,105,Motor,8150,0,1,1,16913,2,3.7,3.8,1.0,2.075,3.08,0.759,1,2025-09-26
108364,39,F,77,Health,21911,1,1,0,0,2,3.5,4.3,0.987,0.0,3.38,0.683,1,2024-09-08
108365,36,F,32,Term,17229,0,1,0,0,1,3.6,5.0,1.0,0.0,3.4,0.86,1,2025-05-19
108366,54,M,95,Health,3606,0,0,0,0,0,3.9,4.2,1.0,0.0,2.52,0.844,1,2025-10-14
108367,35,F,105,Motor,22199,1,1,0,0,3,1.8,4.1,0.991,0.0,3.66,0.686,1,2025-11-06
108368,48,M,110,Term,15629,0,0,0,0,0,3.9,4.6,1.0,0.0,2.76,0.86,1,2025-04-10
108369,79,M,37,Whole,10763,0,0,0,0,1,2.0,4.0,1.0,0.0,2.8,0.894,1,2024-11-08
108370,54,F,66,Motor,23793,0,0,0,0,1,1.3,4.4,1.0,0.0,3.04,0.939,0,2024-10-10
108371,47,M,7,Health,8942,1,0,0,0,5,2.2,5.0,0.875,0.0,5.0,0.491,1,2024-02-21
108372,74,M,48,Term,22379,0,1,0,0,0,2.5,2.9,1.0,0.0,1.74,0.885,1,2024-11-24
108373,59,F,11,Whole,34094,1,0,0,0,5,6.5,3.7,0.917,0.0,4.22,0.452,1,2024-12-10
108374,50,F,75,Health,7147,0,0,0,0,1,5.2,3.3,1.0,0.0,2.38,0.94,1,2025-01-01
108375,27,M,87,Term,21609,0,1,0,0,4,3.3,3.3,1.0,0.0,3.58,0.866,1,2024-02-17
108376,54,F,31,Motor,2598,1,1,0,0,1,0.2,3.4,0.969,0.0,2.44,0.607,1,2025-07-13
108377,29,M,44,Motor,13855,0,0,0,0,0,1.3,2.1,1.0,0.0,1.26,0.882,1,2025-04-11
108378,71,M,45,Health,17648,0,0,0,0,2,6.3,3.5,1.0,0.0,2.9,0.752,1,2025-08-28
108379,47,M,72,Home,10463,0,1,0,0,4,0.4,4.7,1.0,0.0,4.42,0.915,1,2024-05-03
108380,44,M,56,Health,14685,2,0,0,0,2,4.4,2.8,0.965,0.0,2.48,0.475,0,2024-01-31
108381,56,M,32,Term,10623,0,1,0,0,1,1.7,2.4,1.0,0.0,1.84,0.85,1,2025-05-04
108382,26,M,112,Motor,7392,0,1,0,0,2,4.2,3.3,1.0,0.0,2.78,0.931,1,2025-05-20
108383,71,F,21,Health,26036,3,1,0,0,3,3.3,3.2,0.864,0.0,3.12,0.431,1,2024-02-17
108384,38,F,31,Whole,5233,0,0,0,0,1,3.4,4.5,1.0,0.0,3.1,0.865,1,2024-04-27
108385,29,F,1,Whole,19707,2,1,1,70268,1,0.8,5.0,0.0,3.566,3.4,0.133,0,2025-05-31
108386,72,F,77,Health,11704,2,1,0,0,2,3.7,5.0,0.974,0.0,3.8,0.618,1,2025-03-26
108387,46,M,11,Whole,14677,1,1,0,0,2,2.9,3.2,0.917,0.0,2.72,0.569,0,2024-01-19
108388,50,F,93,Motor,19038,1,0,1,138,0,2.6,4.3,0.989,0.007,2.58,0.289,0,2024-06-30
108389,60,F,68,Motor,30765,0,0,1,49869,3,1.4,3.8,1.0,1.621,3.48,0.645,1,2024-10-30
108390,79,M,36,Health,10539,0,1,1,13426,2,2.1,4.1,1.0,1.274,3.26,0.648,0,2025-02-07
108391,70,M,79,Health,6622,0,1,0,0,2,1.0,4.3,1.0,0.0,3.38,0.787,1,2025-09-12
108392,32,F,59,Health,15325,0,1,0,0,2,2.3,3.7,1.0,0.0,3.02,0.98,1,2024-07-15
108393,19,F,67,Whole,15421,0,0,1,14102,1,3.9,3.0,1.0,0.914,2.2,0.813,1,2025-04-26
108394,69,F,56,Term,39363,0,1,0,0,1,0.1,3.2,1.0,0.0,2.32,0.833,1,2024-10-17
108395,56,M,51,Whole,6845,0,1,0,0,2,2.9,4.0,1.0,0.0,3.2,0.816,1,2024-05-18
108396,70,M,29,Whole,23174,0,0,0,0,3,1.8,4.1,1.0,0.0,3.66,0.756,0,2024-01-24
108397,61,F,85,Health,18081,1,1,1,11751,3,5.5,3.3,0.988,0.65,3.18,0.414,0,2025-07-21
108398,71,F,2,Motor,29255,1,1,0,0,1,2.2,3.6,0.667,0.0,2.56,0.475,0,2025-07-01
